Cliente,Edad,Score,Saldo
15795224,39,760,17858.546
15685346,26,736,13588.913
15691808,43,656,13491.985
15721007,33,776,11513.034
15794253,34,832,13819.013
15694453,37,631,13151.948999999999
15614187,39,648,12693.598
15619407,39,615,13370.708999999999
15646227,27,682,9789.32
15660541,34,694,12790.003
15753874,37,694,14383.547
15736228,40,645,12959.677
15769596,24,710,11040.744
15722061,41,619,14201.576000000001
15638003,55,648,8137.0070000000005
15775590,48,482,6932.947
15730688,28,548,11675.55
15753102,44,752,8387.033
15810075,39,648,13069.489
15723373,34,643,11745.147
15795298,35,573,20686.878
15584320,39,686,11169.562
15724161,40,644,13728.526000000002
15750056,29,702,14921.839000000002
15569641,41,692,13070.128999999999
15811177,31,643,16794.948
15680587,23,834,13125.481
15600379,34,608,8665.613000000001
15801336,37,649,11473.725999999999
15746203,62,555,11981.733
15583137,48,637,13080.699
15791373,35,850,8093.175
15692819,32,665,13217.867000000002
15764604,35,586,16476.902
15613014,29,722,10723.385
15759684,27,528,17622.707000000002
15609669,39,542,10994.939
15750447,60,678,11773.881
15663249,37,575,13329.245
15638646,43,669,16047.458999999999
15631070,55,667,15439.342999999999
15761950,45,652,11082.749
15649668,36,637,14575.045000000002
15713912,45,516,10904.43
15586757,32,801,7517.053999999999
15625395,28,585,10579.59
15673539,26,690,11809.787
15705298,29,697,17269.354
15675791,36,610,12944.03
15736397,23,544,9647.119999999999
15720745,24,635,14019.717999999999
15598070,33,564,13594.626
15603942,50,547,8129.002
15596761,60,515,11371.536
15652400,56,667,16888.307999999997
15717893,36,607,14342.173999999999
15622585,26,525,15364.439000000002
15733964,53,606,10933.006
15753861,27,686,11509.588
15594762,46,827,18327.632
15667417,33,572,6819.372
15742204,31,579,13972.954000000002
15623502,56,598,9836.533
15611191,37,505,12245.397
15674331,30,576,13217.441
15695679,39,776,10434.945
15713463,41,645,13888.104000000001
15785170,32,850,11696.891
15796351,35,603,10534.603
15639576,26,691,13662.319
15587177,36,646,12444.552
15814553,34,559,6899.966
15601550,36,595,8576.842
15612465,34,684,10062.8
15717560,50,580,12564.736
15629739,31,621,10037.539
15716781,24,815,17192.272
15646936,32,631,14681.098999999998
15768151,45,514,10903.223
15800515,35,516,12865.359
15591279,37,734,8038.781
15750335,43,850,10850.882000000001
15699619,31,641,15597.817000000001
15778368,50,552,12117.556
15671387,29,507,8934.947
15573926,38,735,8613.171
15709183,58,707,10234.686
15577514,36,698,12126.362
15654456,48,511,14972.607999999998
15574372,35,738,16127.404999999999
15779744,30,537,10313.817
15624755,40,707,10962.844000000001
15774744,33,664,9728.616
15629885,33,850,11800.426
15708791,32,584,8553.483
15646091,43,560,9514.044
15577806,54,794,7590.084
15749381,41,790,12661.927
15683758,44,640,11183.347
15715622,57,583,23838.756
15707634,32,775,10869.896
15806901,39,584,11268.769
15775335,48,635,8155.689
15724150,48,814,13659.685000000001
15627220,43,735,9880.744999999999
15807837,30,640,10749.97
15757632,41,496,17602.405
15706071,39,528,12763.162
15755018,26,568,10981.916000000001
15594041,41,592,13873.494
15670587,25,558,11136.310000000001
15801904,28,677,14398.8
15658195,34,653,11883.875
15630113,35,593,16163.775
15784320,44,632,13379.389000000001
15676513,35,601,7155.383
15733014,62,813,6466.795
15753343,28,523,12116.411
15608226,72,513,9890.306
15605684,31,664,10415.884
15628767,63,608,13952.992999999999
15758116,53,666,6464.67
15567114,35,430,11889.422
15802585,41,634,6821.399
15815420,47,808,13919.6
15799626,50,637,12634.555
15574122,34,817,12927.842999999999
15720508,31,735,11955.835000000001
15599078,41,619,9246.758
15647385,56,579,9934.083
15631305,28,599,12683.378999999999
15809263,29,729,10967.652
15775663,53,712,13472.999
15631800,37,474,9843.136999999999
15654292,33,565,13036.831
15648320,31,658,12397.496000000001
15726747,63,714,13808.216
15694510,45,725,12985.532000000001
15572291,40,825,13230.822
15603465,45,665,15544.765
15685628,35,670,12426.864
15792729,34,474,17631.136
15767414,40,591,9988.642
15623062,24,660,8508.93
15713621,41,687,13431.821
15670668,29,658,7539.553
15750638,33,705,11676.57
15726796,38,844,11150.166000000001
15754952,48,602,7659.508
15652192,33,759,16054.135999999999
15681924,38,747,12972.86
15764431,34,671,13092.902
15684010,74,640,11680.025
15648881,40,581,10101.653
15643294,33,703,19056.665
15625175,43,742,9706.769
15643967,37,652,9220.854
15578251,37,644,18634.797
15772573,55,735,10317.662
15721582,40,644,7727.008
15628219,37,665,11191.163
15571302,72,529,9421.605
15629511,49,738,10677.082
15570629,72,655,13808.997
15665766,39,698,13319.119
15765982,41,735,7413.585000000001
15582016,41,766,9920.846000000001
15798024,84,537,9224.234
15588622,25,599,10838.072
15724863,55,420,9189.332
15618213,32,674,8575.793
15725429,33,623,9675.942
15691624,33,820,13215.026000000002
15633352,31,628,17544.375
15750874,31,676,7899.014999999999
15588923,33,591,11374.337
15715745,26,690,15762.484
15611800,62,624,12516.362
15581252,29,632,8092.275
15797760,40,632,19335.485999999997
15790564,40,832,10764.894
15593736,46,598,13176.904
15595937,36,430,13899.248000000001
15815628,37,711,11389.992
15782802,26,582,11445.032000000001
15710689,40,578,6360.992
15815530,42,612,7549.750999999999
15767722,39,593,11770.473
15654346,35,679,13046.355
15660147,32,493,4616.118
15802207,43,769,11018.253999999999
15715079,41,465,11722.115
15674678,43,731,7912.027
15780925,37,625,17706.924
15688193,36,468,6163.697
15696514,37,587,10441.403
15712303,66,692,15973.202
15719090,34,676,8943.703
15662063,36,746,14240.077
15745605,47,722,8801.14
15784130,30,850,15487.028
15784097,28,660,11840.225
15764654,37,649,8737.488000000001
15612092,32,646,10539.78
15610903,31,560,12534.169
15705777,49,710,12916.488000000001
15661936,40,513,14100.446
15722965,57,757,8907.941
15737521,40,619,10360.431
15814465,24,612,18270.504999999997
15789974,33,713,9459.848
15713370,36,657,18824.105
15641662,39,470,11746.991
15813422,35,781,8079.0740000000005
15713596,62,428,10773.592999999999
15791216,43,600,13337.941
15689031,37,697,16806.686999999998
15763704,43,692,6901.4490000000005
15771509,42,538,9854.862
15656096,26,679,7655.406
15743582,27,632,10737.582
15761692,40,594,12241.717
15778861,33,720,9718.862
15770554,31,769,6129.705
15806956,30,746,11266.667
15736990,28,537,15784.207
15743714,46,468,9144.375
15807993,30,588,11014.849
15644686,34,729,5329.996
15643679,28,784,7023.374000000001
15630661,25,614,7521.228
15734044,31,671,4129.903
15705001,35,587,8328.655999999999
15751593,35,570,8566.859
15626491,45,655,5732.704
15568120,37,681,6960.985000000001
15787161,46,591,12926.927
15588944,63,456,16535.060999999998
15694253,41,686,15210.557
15675675,32,850,10629.064
15802060,30,646,10054.867
15660505,46,735,10634.494999999999
15782630,35,543,13748.219000000001
15700710,37,490,11646.553
15608166,36,761,12763.792
15800814,35,534,8195.174
15674727,42,777,14753.182
15801395,33,790,13512.072
15594878,41,661,2808.295
15812706,49,627,11108.75
15766746,35,835,12712.007000000001
15700383,35,763,11565.16
15632551,31,625,7774.3009999999995
15650545,69,849,7199.6089999999995
15612769,28,692,6158.197
15653251,84,408,8787.339
15755077,37,778,10561.773
15614687,44,677,14877.060999999998
15626882,37,662,9490.109
15748034,29,534,17485.19
15761023,43,554,12084.711
15637169,67,838,10326.78
15636024,34,692,10969.908
15801218,49,675,13513.339000000002
15690130,32,468,13764.947
15653753,43,542,11356.794
15776827,37,770,14154.726
15647725,61,675,6205.517
15648455,51,647,13115.676000000001
15580629,31,604,13483.757999999998
15626612,40,741,10478.422999999999
15629094,36,528,15694.841
15651823,60,590,14775.175
15594827,34,675,12461.933
15786392,41,765,12418.221000000001
15727353,64,650,14202.836
15614302,31,699,12583.786
15723263,34,495,11716.032000000001
15803121,51,847,9756.574
15741875,25,746,10483.378999999999
15631709,31,470,10167.522
15706005,46,674,17470.105
15790336,36,664,7114.277
15754267,31,697,10880.542
15625151,66,640,11603.776
15574296,23,757,8067.396000000001
15711618,39,704,12464.051
15670943,31,778,18227.523
15634359,41,639,9863.577000000001
15773221,43,577,7975.7210000000005
15664227,28,506,5305.376
15741745,28,757,12091.175
15652626,55,826,11528.585000000001
15571958,40,489,22153.28
15785406,51,446,10505.613000000001
15687884,37,677,8836.303
15621685,29,769,12375.752
15628886,56,677,12395.997
15699325,62,555,11482.264
15578369,37,652,14521.929999999998
15654156,32,722,10680.764
15707199,36,643,14815.971
15671630,40,796,9974.595
15632079,37,720,15628.279
15772528,47,750,12137.615
15755798,33,610,11158.211
15788683,34,588,12941.782000000001
15657868,40,850,9460.708
15711716,56,580,13136.829999999998
15734246,21,746,16688.307
15770159,25,664,17281.272
15747649,36,558,12660.663
15639357,46,415,13495.019
15738907,60,798,9695.61
15663446,29,792,10760.179
15750867,46,489,9206.006
15637993,36,711,13768.871
15720338,55,592,8584.543
15627162,27,695,12555.296
15596710,33,640,16729.842
15781678,31,470,5573.2919999999995
15634968,37,789,11068.907000000001
15609475,39,604,9854.411
15573319,35,493,17831.760000000002
15738291,48,671,11571.384
15782456,46,656,14326.714000000002
15794841,19,739,8975.021
15684696,26,560,11657.645
15629846,47,827,14300.15
15674442,23,681,15776.155999999999
15730469,31,663,10343.011
15793049,48,680,11511.538
15603665,39,638,12250.128
15698791,45,679,14675.823999999999
15610900,70,770,11073.889
15624775,67,729,9420.380000000001
15691703,47,545,10579.249
15745355,41,597,15319.823
15628999,79,732,6181.1230000000005
15654341,34,542,10111.606
15744240,46,688,7445.825
15632365,33,542,14287.126999999999
15729689,35,754,9858.594000000001
15661903,43,699,8076.403
15664668,42,534,14480.197
15748639,35,497,11005.362
15628123,28,632,11889.081
15794137,37,751,15121.898000000001
15748696,42,733,15050.721
15807340,33,525,13102.376
15586133,44,666,12231.45
15616666,52,646,11173.939999999999
15706904,43,750,11388.231
15606915,24,764,9814.861
15791743,32,727,5927.182
15609458,30,797,6941.344
15593897,25,650,16059.905999999999
15666270,40,676,14780.348000000002
15727197,52,576,17022.859
15714006,35,482,13311.173
15665327,18,706,17613.95
15662578,35,679,11024.513
15654959,67,670,15871.957
15760244,76,590,16097.967999999999
15715394,35,613,12355.765
15757628,40,571,11289.686
15633586,39,595,12096.213
15565796,48,745,9604.855
15577700,37,749,18506.370000000003
15747345,22,678,11806.492999999999
15768451,40,739,14913.103
15657565,44,629,12551.297999999999
15620323,42,652,8349.207
15601796,30,645,12573.926
15729489,34,762,9859.288
15613216,39,639,14178.914999999999
15657937,22,709,11294.971000000001
15815428,34,823,10505.733
15640409,46,817,8908.789
15699492,27,665,14743.596
15623536,39,646,15443.985999999999
15707551,30,568,7305.437
15577999,62,850,12467.835000000001
15788775,40,473,15257.625
15758362,41,731,15224.357
15710978,42,715,8812.097
15703541,51,772,14393.092
15608344,29,749,13705.904999999999
15768367,27,781,18655.855
15806210,66,675,11565.447
15689152,38,683,12615.284
15568573,51,554,10570.191
15713374,67,689,15709.478
15679733,40,796,11322.838
15607748,37,498,10843.288
15813697,44,498,12070.267
15635396,29,738,13910.619
15698031,39,587,10185.18
15678944,32,655,13093.556
15718507,37,647,11650.999
15808334,37,776,9312.403999999999
15804709,35,688,11157.818
15738166,39,596,8654.628999999999
15793042,39,629,12966.932
15810385,36,717,16455.795000000002
15572792,35,535,11898.992
15679284,45,593,7925.975
15582910,38,514,11223.038
15688337,40,721,11812.987
15734970,38,835,8682.409
15759140,64,682,12830.67
15643042,40,590,11764.143
15773868,37,653,12573.42
15615820,49,837,10330.237
15724890,36,584,8269.609
15765952,29,769,14547.136999999999
15685920,34,599,10150.666000000001
15663263,47,698,15626.530999999999
15568953,27,477,12855.498
15643361,34,477,13995.954999999998
15699486,34,745,13294.453
15709004,22,528,9354.723
15652218,33,750,15230.272
15697127,31,543,14767.426000000001
15658486,59,579,14802.112
15685290,46,595,14236.062
15701042,27,596,15102.756
15680449,44,431,13884.37
15599860,26,647,10995.814999999999
15723169,31,640,13885.759
15803842,45,752,10542.65
15728224,41,710,14915.553
15644174,27,638,13509.605
15707110,28,660,17089.004999999997
15765415,45,609,8912.23
15756751,54,596,7812.628
15795151,38,705,12389.443
15584037,58,727,10691.342999999999
15621409,32,496,12784.583
15578096,26,537,10639.775
15655341,35,458,16649.248
15653997,31,699,11449.367999999999
15629551,44,615,12610.498
15651264,51,850,12442.599
15670562,30,470,10114.076
15698117,41,701,15084.494
15694805,35,664,11502.45
15746802,30,477,13128.645999999999
15790267,40,625,14126.767000000002
15665402,73,703,13776.154999999999
15666181,33,650,9806.497
15602554,31,664,11451.957
15724251,29,682,10101.277
15718289,46,553,8229.11
15763148,39,576,8471.998
15626985,39,850,10438.653
15585823,31,627,12813.172999999999
15728167,44,667,12280.695
15751774,76,774,11251.089
15654733,57,794,11705.646
15809777,55,497,13177.866
15744200,36,587,7078.427000000001
15604792,38,609,14075.206
15704819,39,734,9212.626
15670859,39,718,9314.874
15602797,49,645,11013.255000000001
15778154,50,628,12222.771
15806230,40,629,12164.753999999999
15662884,58,739,11059.776
15750778,60,653,12073.139
15568915,38,681,15372.247
15736495,34,712,11408.832
15577831,41,560,15253.23
15775293,34,680,14329.295000000002
15697597,26,631,14914.461
15639669,36,746,12715.704
15631392,43,654,8467.317
15580935,33,687,13596.24
15590344,32,708,15169.144
15653306,32,679,8833.505000000001
15805025,45,636,13985.923
15658449,45,695,4313.465
15694450,42,677,9958.013
15605666,34,720,11071.738000000001
15808960,40,620,10819.711
15656840,29,547,10445.086
15662091,21,570,11609.982
15620123,39,605,11116.991
15624186,25,813,12361.643
15605036,37,704,15561.957999999999
15805151,31,565,8955.839
15653222,32,526,13193.892000000002
15757541,33,778,15177.263
15604355,39,519,9770.002
15618255,56,642,10324.486
15720941,34,710,14783.329999999998
15719579,33,670,8452.148
15748854,28,723,9193.831
15612455,45,549,12424.092999999999
15735687,37,595,15708.499
15664734,25,673,10824.482
15666884,41,508,8216.17
15750156,59,662,10456.841
15751120,36,752,11991.246000000001
15575748,36,809,6888.159
15720305,40,591,8637.628999999999
15678129,45,643,15084.003
15566633,55,698,15505.91
15674343,44,597,7812.813
15658890,46,603,9889.975999999999
15726487,63,431,16098.289
15698716,70,620,8792.624
15655590,46,581,7938.521000000001
15732266,53,553,12799.783
15669326,44,658,16839.634
15672246,43,686,13489.603
15640258,50,685,9423.875
15620268,43,634,21269.632
15614491,39,539,13915.367999999999
15581280,29,714,9288.713
15609545,29,548,8344.297999999999
15658548,36,646,14477.329000000002
15626008,52,622,11197.397
15774133,35,706,17803.253
15763798,23,680,14000.719000000001
15758013,37,698,9840.061
15648362,45,728,10892.433
15761102,32,707,13283.556
15723717,41,483,11833.444
15654611,25,736,8173.2880000000005
15659736,66,716,12141.189999999999
15603170,32,654,12145.564999999999
15794792,31,612,11798.975999999999
15739168,31,511,13741.129
15719950,61,682,7368.82
15743818,58,748,12233.07
15717937,43,554,9990.689
15619972,47,807,16766.483
15796114,34,594,14152.554999999998
15633546,33,652,12483.251
15758755,34,729,13212.170999999998
15754342,60,597,7853.9839999999995
15756610,38,657,12377.046
15663164,49,663,11615.064999999999
15616811,47,535,16072.91
15610781,29,702,8837.86
15600911,33,712,18288.807999999997
15775892,23,748,8560.008
15595657,40,649,9500.133
15743673,27,551,11387.322
15790809,40,685,7489.692
15668695,22,536,8949.261999999999
15669281,38,711,12871.878
15792180,22,566,14495.475
15669490,37,837,9400.161
15726484,37,633,14154.635
15650442,32,644,14152.888
15714256,30,666,10980.53
15778752,32,708,8661.405999999999
15601659,59,496,9168.01
15602811,38,730,3884.8190000000004
15779414,40,696,15363.910999999998
15633666,33,701,12387.007000000001
15690620,39,665,4632.357
15737071,60,639,16203.978
15665062,19,696,11092.850999999999
15792064,53,545,11442.155
15811486,29,634,13003.621000000001
15626141,26,750,15151.017000000002
15656454,37,654,8356.855
15645496,43,648,13997.217999999999
15612505,45,835,10021.213
15708513,39,446,9021.707
15732307,33,694,12406.732
15653776,57,720,16208.231
15597914,51,641,11730.669
15631603,32,813,12288.988000000001
15789753,40,480,14879.060999999998
15678034,46,811,18022.624
15690209,32,715,10485.719000000001
15592091,31,620,16683.386
15647453,42,721,10293.672
15697100,48,772,10873.652
15811290,44,680,12997.479
15629187,38,535,8598.207
15758073,20,655,13439.760999999999
15640769,63,660,13784.153
15606641,56,762,10026.088
15718280,39,662,13982.211
15764335,41,463,12315.151
15634218,27,501,9533.183
15648461,37,688,13816.241
15569079,48,632,12606.626
15800736,42,601,9676.389
15640034,42,551,13956.145999999999
15580134,27,479,17246.345
15679075,37,701,10779.885
15742504,36,593,7018.147999999999
15567328,38,738,17799.707000000002
15656707,21,720,12320.078
15585734,41,803,13774.289999999999
15725639,63,793,11627.072
15618401,41,616,11322.02
15734762,56,602,11589.522
15767129,60,452,12173.049
15797204,28,655,11381.185000000001
15769272,26,510,13621.408
15771966,39,557,14620.001
15691952,37,676,10624.267
15800083,45,559,2404.3450000000003
15689886,39,626,13228.792000000001
15767391,32,565,9032.299
15656613,34,646,13128.310999999998
15611551,48,676,13165.958999999999
15732430,54,850,12095.274000000001
15741865,38,810,15316.617000000002
15634143,30,581,5329.186
15609676,35,718,16792.495000000003
15761600,43,713,8639.414
15694601,31,583,15897.879
15812262,37,808,10043.184
15669301,29,778,15035.897
15672640,45,850,11434.785
15627251,34,520,13400.789999999999
15764294,31,759,9889.991
15788536,40,755,13743.082
15635097,39,599,18897.689000000002
15798470,48,764,7599.097
15616929,62,730,11218.108
15758775,34,820,9720.846000000001
15720509,34,696,15085.679
15693322,37,635,14674.807
15693337,41,683,14886.317000000001
15741092,34,671,15336.001999999999
15643865,40,601,9205.536
15769389,39,709,12472.392
15807768,28,702,10303.383
15647008,54,624,11672.622
15584505,23,580,11392.381
15610105,21,666,12182.742999999999
15599403,60,577,12538.97
15648225,38,652,10389.530999999999
15608406,26,678,11112.804
15772148,37,639,15124.248000000001
15731669,39,554,12970.962
15738634,47,533,8334.725
15737571,28,540,8412.104
15684147,43,678,10233.819
15789874,29,712,8737.578
15698732,51,789,10467.708999999999
15714355,32,775,12166.922999999999
15599090,40,564,10840.734
15762048,33,841,15496.979000000001
15790596,39,850,14182.967
15711901,45,500,10916.282000000001
15779809,44,655,8747.163
15729018,33,666,14722.965
15712409,66,749,18253.223
15621435,39,623,16090.320000000002
15566295,33,761,13805.379
15569098,44,627,15354.812
15662532,31,757,14908.59
15664001,53,695,9523.191
15708003,41,587,8510.921
15599452,43,605,12533.880000000001
15771580,38,850,10683.169
15732268,29,751,15959.745
15722350,37,627,14736.157000000001
15611371,43,736,17613.454
15706170,34,636,8405.543
15654562,45,850,17408.829999999998
15737509,34,850,19922.914
15605665,69,673,7883.315
15747808,29,712,10254.061
15579808,39,754,12940.187
15569438,36,607,10670.294
15675842,26,656,13958.457
15577587,52,550,12101.623
15635141,59,598,11821.042
15702175,29,755,14865.484
15677785,32,656,13696.312
15786153,47,644,13777.410999999998
15759499,32,598,11115.652
15659568,31,850,12123.765
15715597,36,679,9723.458
15660524,54,572,9738.253
15747168,47,626,10310.880000000001
15707674,58,515,13185.280999999999
15587596,39,628,10755.333
15621227,46,668,16180.609
15567557,27,573,12824.303
15670103,38,565,12664.513
15720929,47,604,6209.471
15732774,37,656,11229.134
15628558,44,447,8918.883
15731117,28,437,10916.125
15574213,53,789,15827.173999999999
15718852,56,794,9695.121000000001
15583840,35,587,12186.361
15782418,19,589,8349.511
15813504,25,543,14656.601
15621064,23,701,18610.118
15588090,51,726,10749.486
15671804,36,648,14694.338
15789941,36,633,12513.028
15609299,29,595,15068.579000000002
15669945,35,492,14135.937
15710390,39,655,9463.126
15756481,39,636,11833.614
15746553,50,526,12423.324
15622518,26,768,5111.626
15684908,64,540,9186.969000000001
15569446,34,732,12233.842999999999
15703292,26,573,8627.092999999999
15631359,38,489,11728.992
15787830,33,452,15366.327
15592078,27,590,12359.949
15578462,76,596,13420.825
15796167,35,782,9855.689
15607278,46,794,13459.379
15750299,24,746,6878.182000000001
15761294,56,667,13746.404
15810454,32,709,14730.791000000001
15609319,41,711,14575.491
15580252,44,748,11261.077000000001
15741275,57,623,7148.178999999999
15600708,34,640,7782.68
15804787,75,562,8714.085000000001
15690021,42,502,13200.27
15763895,32,536,17801.15
15623478,32,670,10295.467999999999
15797910,51,775,12378.325
15577751,30,759,10180.267
15781777,33,604,14865.948
15740527,62,766,14272.448
15721251,41,554,11215.289
15602994,53,487,8955.085000000001
15750769,35,725,7591.575
15740175,42,732,11888.966
15679968,40,623,11878.857
15694404,42,781,15655.554
15657529,53,714,9914.186
15762882,31,577,6121.118
15642579,37,731,12893.24
15770185,32,779,8072.815
15800287,46,706,12766.046
15665861,44,733,10607.089
15662203,42,579,13756.038
15616454,34,476,11190.543
15702788,40,775,12621.264
15680001,38,602,11183.594000000001
15633834,28,700,9970.569
15791867,44,544,10889.592999999999
15675380,56,573,15466.976999999999
15770576,50,555,12806.1
15702499,46,770,19067.802
15657881,38,784,13671.291000000001
15719991,52,727,15473.397
15720687,41,576,11260.991
15687079,69,646,11546.244
15582276,34,638,13350.135999999999
15763980,30,632,5866.802
15720774,44,850,8911.826
15803685,77,673,7651.052000000001
15759456,34,609,14069.478
15611544,36,701,9544.832
15794257,34,651,9156.299
15681697,31,508,7254.147999999999
15579566,43,616,12086.717999999999
15727489,45,567,15732.051000000001
15581811,30,678,13967.695000000002
15789714,21,691,10300.094000000001
15771543,31,507,13423.707
15748327,34,724,11823.57
15771742,38,580,11544.219000000001
15692631,44,577,11555.7
15665376,35,647,16651.863
15772412,30,554,13537.011999999999
15654577,54,549,9287.733
15585427,26,528,10207.367
15584536,46,720,9704.26
15645271,24,615,10852.807
15579387,44,635,7906.485000000001
15623107,45,686,7427.486999999999
15666163,43,695,10042.11
15765192,26,564,8400.688
15593636,39,657,8029.380999999999
15693326,42,641,12543.714
15605425,44,545,12753.644
15592000,48,781,8279.418
15618695,22,571,10811.710000000001
15727408,27,523,6168.861
15675854,50,573,15930.407000000001
15621116,33,648,13866.423999999999
15781495,22,662,12636.257000000001
15740470,39,725,16065.245
15714391,35,563,18357.284
15730137,31,628,8842.181
15717290,41,688,11287.119
15616555,41,850,6088.068
15696301,37,719,10145.57
15771087,71,757,8808.413
15812241,59,438,12719.714
15780561,39,622,8345.679
15800784,42,645,9829.818
15605375,35,651,8691.18
15621520,42,783,13970.728
15801152,39,553,14287.698
15756425,30,660,14630.131
15674328,40,670,4736.445
15757140,51,787,5813.7080000000005
15570051,38,775,17988.641
15669175,24,479,10763.797
15790324,20,660,16768.556
15691119,68,721,13652.598999999998
15743478,39,659,5210.633
15572547,45,670,10493.038
15567063,34,766,10643.494
15689633,38,845,11280.392
15720637,46,710,12053.034
15616859,43,602,11364.149000000001
15766166,43,604,14508.172
15623450,27,637,13584.289
15796612,31,527,11220.325
15795963,34,687,12989.519
15781598,41,756,14904.992000000002
15691871,42,503,15327.939000000002
15740345,42,657,4147.3330000000005
15596575,39,615,11319.350999999999
15657321,27,712,11317.421
15743893,42,471,16495.156
15697270,27,608,15332.51
15644356,47,682,13403.201000000001
15677586,32,587,12544.503999999999
15571261,35,714,12607.742999999999
15787014,28,648,9037.109
15774630,47,601,14280.202
15805523,28,717,9053.716
15681180,23,771,15612.373000000001
15686463,38,626,14107.458999999999
15783629,42,616,11789.994999999999
15724099,26,674,16625.796
15648967,64,698,16936.243
15664498,26,508,20596.2
15583850,68,672,12606.151
15696539,21,613,10562.795
15760121,32,712,10060.602
15566467,32,683,13817.11
15639049,31,489,13939.507999999998
15716381,50,666,10906.228
15708162,40,565,8999.471000000001
15791191,59,633,10399.674
15621205,34,578,17511.110999999997
15704788,49,812,6607.945
15775756,33,809,14805.573999999999
15743617,47,713,9599.498
15658158,23,672,11074.155999999999
15778975,70,850,9694.758
15579914,30,633,10978.682
15630363,39,437,10272.149000000001
15692443,33,612,6947.857000000001
15593795,53,516,15667.420000000002
15642824,56,826,17450.61
15683524,23,660,16607.048000000003
15713532,29,646,10595.744
15578435,40,640,11034.068
15595609,52,679,13587.001
15659234,30,494,8570.494999999999
15774192,38,539,10543.574
15630580,34,751,10851.325
15660646,35,528,15668.710000000001
15614365,31,696,15060.452
15776128,44,716,15511.49
15792646,64,647,9121.6
15726832,61,850,14178.401999999998
15773260,32,590,12776.324
15717138,31,850,8261.356
15657317,32,789,6942.352000000001
15626948,42,701,8616.782000000001
15777759,30,570,13140.655999999999
15773322,44,536,12189.882000000001
15697318,32,771,7748.719999999999
15632118,45,698,16445.094
15788118,33,656,13870.501999999999
15788930,37,761,13273.017000000002
15587690,28,592,11649.822
15610930,35,572,13997.907000000001
15657747,43,611,12721.631
15751748,51,666,14822.265
15761654,30,726,13415.229000000001
15812210,32,497,11153.723
15787051,39,750,11956.592
15605826,46,652,12106.380000000001
15648898,27,560,12499.598
15734202,52,660,8689.184
15612633,43,581,7802.261
15604818,34,798,15449.579000000002
15593900,38,705,18944.372
15624995,31,714,15292.66
15570087,44,664,14298.969000000001
15802617,43,697,11537.194
15739194,38,548,17805.654000000002
15607275,39,850,20601.494
15635034,37,727,10119.183
15613017,32,586,14981.454000000002
15815131,36,617,11561.724
15692929,42,791,11365.741
15758081,39,673,13816.0
15667476,36,477,11770.086
15672152,37,850,12250.638
15803415,39,579,16650.117000000002
15715673,46,651,8974.305
15796231,18,681,9889.439
15624866,37,658,16873.574
15668248,62,528,13320.117000000002
15638028,31,562,12723.725
15795895,36,678,11786.485
15694376,64,705,15346.926000000001
15669204,23,650,9391.130000000001
15773779,46,593,7659.7789999999995
15580682,40,652,7992.736
15672875,32,584,4017.291
15617082,33,516,11519.558
15760514,43,789,11664.429
15761775,20,598,18029.384
15799964,30,669,13987.280999999999
15693906,24,645,3454.782
15756926,29,833,9646.225
15770984,40,697,13033.435000000001
15703979,39,580,11968.881
15791842,32,478,7118.724
15589666,39,595,13642.241
15761720,41,422,15323.888
15680167,78,635,4753.64
15658475,36,834,14288.249
15661532,31,650,16056.610999999999
15782360,65,743,13193.551000000001
15767908,38,567,12767.880000000001
15677105,46,706,10521.458
15641474,46,638,13985.954000000002
15577985,34,574,11232.445
15571666,30,642,13449.726999999999
15783691,35,722,12017.158
15671172,23,623,10601.22
15614103,42,850,11983.969000000001
15772381,38,589,9221.921
15710553,48,555,14205.541000000001
15649292,49,748,2960.208
15758136,37,778,14180.376999999999
15622532,47,708,12658.912
15798960,33,680,10839.335000000001
15698664,43,567,11564.358
15703614,48,564,13287.623000000001
15699195,24,709,11094.941
15710543,46,629,13066.619999999999
15695499,45,510,10382.147
15788151,32,650,13218.773000000001
15687153,49,850,9864.955
15684958,38,489,12644.408
15706116,30,659,15415.951000000001
15707291,48,477,12925.0
15761024,33,619,16773.351000000002
15630709,31,619,5611.63
15639590,30,758,14158.107999999998
15659399,50,516,13967.507000000001
15567078,27,789,6620.196000000001
15786617,34,485,13365.823999999999
15657449,25,446,13620.278
15672594,60,597,13177.807999999999
15665008,26,805,4271.287
15785815,31,670,14263.154
15664214,33,670,14120.465
15579996,25,524,13140.221
15675252,39,734,9263.696
15593976,31,578,10208.867999999999
15654489,38,843,13488.753
15805909,28,700,15990.038
15572762,50,410,10227.878999999999
15578783,35,620,7698.997
15691875,39,850,11449.182
15596870,54,749,14476.894
15780770,31,445,14505.659
15751491,50,443,11720.630000000001
15706200,41,637,13801.439999999999
15808674,45,616,12835.259
15641411,23,756,11256.831
15689492,41,850,17695.845999999998
15602405,38,703,9916.753999999999
15610271,42,684,10321.027
15791780,48,706,10447.812
15589147,61,580,12592.136999999999
15729582,48,676,8069.744000000001
15742971,44,708,16188.780999999999
15568046,24,809,10955.836
15694890,38,588,12427.126
15646490,42,537,19056.923000000003
15607314,53,536,14392.395999999999
15576745,48,769,9654.216
15737832,45,771,13982.556
15681990,24,497,11176.914
15787848,30,602,11367.217999999999
15713594,32,543,14725.685999999998
15588186,45,520,10702.303
15786739,37,669,12552.955
